vendor_name,service_month,consultant_count,hours_billed,amount_billed,amount_paid,accrual_amount,exception_count,accrual_pct
Needles Inc,2014-03-15,1,40,2880,0,2880,1,99.97
Needles Inc,2014-02-01,1,40,2880,0,2880,1,99.97
Needles Inc,2014-01-25,1,40,2880,0,2880,1,99.97
Needles Inc,2013-12-07,1,40,2880,0,2880,1,99.97
M3bi LLC,2021-10-23,2,48,2880,0,2880,2,99.97
Bank United,2017-02-25,1,32,2880,0,2880,1,99.97
Bank United,2017-01-21,1,32,2880,0,2880,1,99.97
Bank United,2017-01-07,1,32,2880,0,2880,1,99.97
Bank United,2016-12-31,1,32,2880,0,2880,1,99.97
Bank United,2016-10-08,1,32,2880,0,2880,1,99.97
Bank United,2016-06-04,2,32,2880,0,2880,2,99.97
Bank United,2016-04-16,1,32,2880,0,2880,1,99.97
"Modis, Inc",2014-12-31,3,72,2880,0,2880,2,99.97
"BOSS Technologies, Inc.",2015-11-30,3,64,2880,0,2880,3,99.97
"Modis, Inc",2022-04-02,3,48,2880,0,2880,3,99.97
Logix Guru Inc.,2023-01-31,5,40,2880,0,2880,1,99.97
Axiom Consulting Group. Inc.,2013-12-31,5,96,2880,0,2880,3,99.97
Needles Inc,2014-07-19,1,40,2880,0,2880,1,99.97
Needles Inc,2014-03-08,1,40,2880,0,2880,1,99.97
Needles Inc,2015-03-29,1,40,2880,0,2880,1,99.97
Needles Inc,2015-04-04,2,40,2880,0,2880,2,99.97
Needles Inc,2015-04-11,1,40,2880,0,2880,1,99.97
TEKsystems Inc,2019-04-27,1,40,2880,0,2880,1,99.97
Needles Inc,2015-04-18,1,40,2880,0,2880,1,99.97
TEKsystems Inc,2019-04-20,1,40,2880,0,2880,1,99.97
TEKsystems Inc,2019-04-06,1,40,2880,0,2880,1,99.97
Needles Inc,2015-04-25,1,40,2880,0,2880,1,99.97
Needles Inc,2015-05-02,2,40,2880,0,2880,2,99.97
Needles Inc,2015-05-09,1,40,2880,0,2880,1,99.97
TEKsystems Inc,2019-03-31,1,40,2880,0,2880,1,99.97
TEKsystems Inc,2019-05-04,1,40,2880,0,2880,1,99.97
"iTech US, Inc",2019-04-27,1,32,2880,0,2880,1,99.97
Niche Soft Solutions,2016-03-31,2,72,2880,0,2880,2,99.97
TEKsystems Inc,2019-03-02,2,40,2880,0,2880,2,99.97
"NextGen Global Resources, LLC",2015-08-08,2,57.5,2875,0,2875,2,99.97
Experis,2017-02-25,2,72,2872,0,2872,2,99.97
Experis,2017-01-21,2,72,2872,0,2872,2,99.97
Experis,2017-06-17,2,72,2872,0,2872,2,99.97
Experis,2016-08-20,2,72,2872,0,2872,2,99.97
"Probys,Inc",2014-10-18,3,1,2870,0,2870,1,99.97
"The Computer Merchant, Ltd. (TCM)",2017-06-10,2,40,2867,0,2867,1,99.97
The Davis Companies,2018-09-30,2,44,2860,0,2860,2,99.97
Ticket Spicket,2020-02-29,5,52,2860,0,2860,5,99.97
"IDC Technologies, Inc",2021-11-27,1,40,2854.4,0,2854.4,1,99.96
Ticket Spicket,2023-07-31,5,38,2850,0,2850,2,99.96
"Insight Global, LLC",2025-04-26,1,38,2850,0,2850,1,99.96
KPIT,2019-06-08,3,30,2850,0,2850,3,99.96
KPIT,2019-03-02,3,30,2850,0,2850,3,99.96
Randstad Technologies,2018-02-24,1,34,2847,0,2847,1,99.96
"Mastech Digital Technologies, Inc.",2022-12-24,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2022-12-10,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-01-28,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-01-14,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-04-22,2,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-02-04,2,40,2840,0,2840,2,99.96
"Mastech Digital Technologies, Inc.",2023-02-11,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-02-18,1,40,2840,0,2840,1,99.96
Insight Global LLC,2022-11-26,2,40,2840,0,2840,2,99.96
"Mastech Digital Technologies, Inc.",2023-03-04,6,40,2840,0,2840,4,99.96
"Mastech Digital Technologies, Inc.",2023-03-11,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-03-18,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-03-25,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-03-31,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-04-08,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-04-15,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2022-11-19,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-04-30,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-05-06,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2023-05-20,1,40,2840,0,2840,1,99.96
"Mastech Digital Technologies, Inc.",2022-12-03,2,40,2840,0,2840,2,99.96
"Mastech Digital Technologies, Inc.",2022-11-05,2,40,2840,0,2840,2,99.96
"Mastech Digital Technologies, Inc.",2022-10-29,1,40,2840,0,2840,1,99.96
TEKSYSTEMS,2019-12-14,2,45,2837.25,0,2837.25,2,99.96
TEKSYSTEMS,2020-03-14,2,45,2837.25,0,2837.25,2,99.96
TEKSYSTEMS,2019-12-21,2,45,2837.25,0,2837.25,2,99.96
TEKSYSTEMS,2019-12-07,2,45,2837.25,0,2837.25,2,99.96
Info-Matrix Corporation,2016-02-29,6,54,2835,0,2835,3,99.96
"ICONMA, Inc.",2013-12-07,1,40,2818,0,2818,1,99.96
Experis,2017-01-07,2,72,2816,0,2816,2,99.96
Needles Inc,2016-01-23,1,37.5,2812.5,0,2812.5,1,99.96
Synechron Inc,2024-08-31,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-07-18,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-12-03,2,40,2800,0,2800,2,99.96
"Thretha, Inc",2016-12-10,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-07-02,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2020-07-11,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-11-05,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2020-06-20,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-12-17,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-06-13,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-06-06,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-06-27,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-10-22,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-10-29,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-08-27,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-07-16,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-07-23,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-07-30,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-08-06,2,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-08-13,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-08-20,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-09-03,2,40,2800,0,2800,2,99.96
"Thretha, Inc",2017-01-21,1,40,2800,0,2800,1,99.96
Ciber,2018-01-13,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-09-17,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-09-24,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-09-30,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-10-08,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-10-15,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-12-24,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-05-23,1,40,2800,0,2800,1,99.96
Envison,2017-06-17,1,40,2800,0,2800,1,99.96
Tanisha Systems Inc.,2016-02-13,2,56,2800,0,2800,2,99.96
MODIS Inc,2014-05-24,1,40,2800,0,2800,1,99.96
MODIS Inc,2014-01-25,1,40,2800,0,2800,1,99.96
Voto Consulting LLC,2021-10-02,2,56,2800,0,2800,2,99.96
"Technuf, LLC",2023-05-13,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2019-10-26,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2019-11-02,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2019-11-09,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2019-11-16,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2019-11-23,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2019-12-07,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2019-12-14,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2019-12-21,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-01-11,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-01-18,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-01-31,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2017-02-11,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-02-08,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-02-15,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-02-29,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-03-14,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-03-21,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-03-28,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-04-04,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2020-04-25,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-05-02,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2020-05-09,1,40,2800,0,2800,1,99.96
Evoke Technologies Inc,2020-03-31,2,32,2800,0,2800,2,99.96
Eliassen Group LLC,2020-05-16,1,40,2800,0,2800,1,99.96
Dynamic Computing Services,2018-09-01,4,56,2800,0,2800,2,99.96
"Thretha, Inc",2017-02-18,1,40,2800,0,2800,1,99.96
Ciber,2017-12-23,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2017-02-04,2,40,2800,0,2800,2,99.96
"Thretha, Inc",2016-06-25,1,40,2800,0,2800,1,99.96
Focus America Inc.,2023-08-31,8,56,2800,0,2800,4,99.96
Gardner Resources,2014-03-16,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-02-08,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-01-31,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-01-25,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-01-19,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-01-12,1,40,2800,0,2800,1,99.96
Gardner Resources,2013-12-21,1,40,2800,0,2800,1,99.96
Gardner Resources,2013-12-14,1,40,2800,0,2800,1,99.96
GSS Infotech CT INC,2014-09-30,2,56,2800,0,2800,2,99.96
"Beacon Hill Staffing Group, LLC",2022-04-02,2,40,2800,0,2800,2,99.96
"Beacon Hill Staffing Group, LLC",2022-07-16,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-04-09,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-04-23,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-04-30,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-05-14,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-05-21,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-05-28,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-06-11,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-06-18,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-06-25,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-03-22,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-03-29,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-04-05,2,40,2800,0,2800,2,99.96
Gardner Resources,2014-04-12,1,40,2800,0,2800,1,99.96
"Infinity Consulting Solutions, Inc",2017-07-29,2,40,2800,0,2800,1,99.96
"Infinity Consulting Solutions, Inc",2017-06-03,3,40,2800,0,2800,3,99.96
"Infinity Consulting Solutions, Inc",2017-03-04,2,40,2800,0,2800,2,99.96
"Prairie, Inc.",2016-05-14,1,40,2800,0,2800,1,99.96
"Pontoon Solutions, Inc",2019-04-06,1,40,2800,0,2800,1,99.96
Network Objects Inc,2014-01-15,2,56,2800,0,2800,2,99.96
Harmer Consultants Inc.,2021-04-24,1,40,2800,0,2800,1,99.96
VOLT Technical Resources,2014-01-18,1,40,2800,0,2800,1,99.96
VOLT Technical Resources,2014-01-31,1,40,2800,0,2800,1,99.96
VOLT Technical Resources,2014-02-08,1,40,2800,0,2800,1,99.96
VOLT Technical Resources,2014-03-15,1,40,2800,0,2800,1,99.96
VOLT Technical Resources,2014-04-12,3,40,2800,0,2800,1,99.96
VOLT Technical Resources,2014-04-19,1,40,2800,0,2800,1,99.96
Gardner Resources Consulting LLC,2023-12-09,2,40,2800,0,2800,2,99.96
Gardner Resources,2014-05-24,2,40,2800,0,2800,2,99.96
Gardner Resources,2014-05-11,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-05-03,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-04-27,1,40,2800,0,2800,1,99.96
Gardner Resources,2014-04-19,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-07-02,2,40,2800,0,2800,2,99.96
"Beacon Hill Staffing Group, LLC",2022-07-23,1,40,2800,0,2800,1,99.96
Ciber,2017-12-16,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-05-21,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-07-31,1,40,2800,0,2800,1,99.96
Ciber,2017-09-16,1,40,2800,0,2800,1,99.96
Ciber,2017-09-23,1,40,2800,0,2800,1,99.96
Ciber,2017-09-30,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-04-16,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-04-23,1,40,2800,0,2800,1,99.96
Ciber,2017-10-07,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-05-07,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-05-14,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-05-28,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-08-06,1,40,2800,0,2800,1,99.96
Ciber,2017-10-14,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-06-11,1,40,2800,0,2800,1,99.96
"Thretha, Inc",2016-06-18,1,40,2800,0,2800,1,99.96
Ciber,2017-10-21,1,40,2800,0,2800,1,99.96
Ciber,2017-10-28,1,40,2800,0,2800,1,99.96
Ciber,2017-11-04,2,40,2800,0,2800,2,99.96
Ciber,2017-11-18,1,40,2800,0,2800,1,99.96
Ciber,2017-12-02,2,40,2800,0,2800,2,99.96
Ciber,2017-12-11,1,40,2800,0,2800,1,99.96
Ciber,2017-09-02,2,40,2800,0,2800,2,99.96
Ciber,2017-08-26,1,40,2800,0,2800,1,99.96
Ciber,2017-08-19,1,40,2800,0,2800,1,99.96
Ciber,2017-08-12,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-08-20,1,40,2800,0,2800,1,99.96
"Beacon Hill Staffing Group, LLC",2022-09-03,2,40,2800,0,2800,2,99.96
"Beacon Hill Staffing Group, LLC",2022-10-15,1,40,2800,0,2800,1,99.96
Ciber,2017-04-08,1,40,2800,0,2800,1,99.96
Ciber,2017-04-15,1,40,2800,0,2800,1,99.96
Ciber,2017-04-22,1,40,2800,0,2800,1,99.96
Ciber,2017-04-30,1,40,2800,0,2800,1,99.96
Ciber,2017-05-06,1,40,2800,0,2800,1,99.96
Ciber,2017-05-13,1,40,2800,0,2800,1,99.96
Ciber,2017-05-20,1,40,2800,0,2800,1,99.96
Ciber,2017-05-27,1,40,2800,0,2800,1,99.96
Ciber,2017-06-10,1,40,2800,0,2800,1,99.96
Ciber,2017-06-17,1,40,2800,0,2800,1,99.96
Ciber,2017-06-24,1,40,2800,0,2800,1,99.96
Ciber,2017-06-30,1,40,2800,0,2800,1,99.96
Ciber,2017-07-15,1,40,2800,0,2800,1,99.96
Ciber,2017-07-22,1,40,2800,0,2800,1,99.96
Ciber,2017-07-29,1,40,2800,0,2800,1,99.96
Ciber,2017-08-05,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2020-07-25,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-04-18,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-05-22,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-06-24,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-07-03,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2021-06-19,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-06-12,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-05-31,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-01-09,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-01-16,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-08-19,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-08-12,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-07-15,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-06-30,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-06-17,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-07-17,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-06-10,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-12-11,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-12-18,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-05-27,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-05-20,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-05-06,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-04-30,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-12-31,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2022-01-15,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2022-01-29,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-12-19,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-07-24,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2022-02-12,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-12-04,2,40,2800,0,2800,2,99.96
Judge Group,2022-08-06,2,40,2800,0,2800,1,99.96
Judge Group,2022-08-13,2,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-10-23,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-10-30,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-11-06,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-11-13,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-10-10,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-09-26,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-10-17,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-10-16,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-10-09,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-07-31,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-10-24,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-10-31,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-11-07,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-10-02,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2020-11-14,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-09-25,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-09-18,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-12-12,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-08-28,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-08-07,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-05-15,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-10-03,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2022-02-19,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-01-14,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2016-11-12,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-08-22,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2016-11-19,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2016-12-03,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2020-08-15,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2016-12-10,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-08-08,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2016-12-17,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2022-03-05,2,40,2800,0,2800,2,99.96
Judge Technial Staffing (Judge),2017-02-04,2,40,2800,0,2800,2,99.96
Judge Technial Staffing (Judge),2016-10-31,1,40,2800,0,2800,1,99.96
Envison,2017-06-10,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-02-11,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-02-18,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-03-04,2,40,2800,0,2800,2,99.96
Judge Technial Staffing (Judge),2017-04-08,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-03-11,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-03-31,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-03-18,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-03-25,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2016-11-05,2,40,2800,0,2800,2,99.96
Judge Technial Staffing (Judge),2017-01-07,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-04-15,1,40,2800,0,2800,1,99.96
Envison,2017-03-25,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2017-04-22,1,40,2800,0,2800,1,99.96
Envison,2017-04-22,2,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-08-29,1,40,2800,0,2800,1,99.96
Envison,2017-05-06,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-04-17,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-04-10,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-09-19,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-03-27,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-04-24,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-04-30,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2020-09-05,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2021-03-06,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-03-20,1,40,2800,0,2800,1,99.96
Envison,2017-02-04,2,40,2800,0,2800,2,99.96
Eliassen Group LLC,2021-02-06,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-02-28,1,40,2800,0,2800,1,99.96
Judge Technial Staffing (Judge),2016-10-22,1,40,2800,0,2800,1,99.96
Eliassen Group LLC,2021-02-13,1,40,2800,0,2800,1,99.96
Global Commerce and  Information (Global CI),2017-06-30,2,40,2798,0,2798,1,99.96
TEKsystems Inc,2021-10-02,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2021-12-04,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2020-12-05,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2020-04-04,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2020-09-05,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2021-06-05,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2020-05-02,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2019-08-03,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2021-09-04,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2021-07-03,2,40,2793.6,0,2793.6,2,99.96
TEKsystems Inc,2020-07-18,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-08-08,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-05-16,1,40,2793.6,0,2793.6,1,99.96
Tek Systems,2019-07-31,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-06-06,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-07-31,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-08-29,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2021-10-16,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-07-25,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-06-13,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-06-20,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-06-27,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-08-15,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-07-11,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-02-29,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-05-09,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-11-23,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-09-19,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-06-22,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-07-27,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-08-10,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-08-19,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-08-29,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-09-14,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-09-21,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2019-09-28,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-01-18,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-04-25,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-01-25,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-01-31,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-02-08,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-02-22,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-03-07,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-03-14,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-03-28,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-04-11,1,40,2793.6,0,2793.6,1,99.96
TEKsystems Inc,2020-04-18,1,40,2793.6,0,2793.6,1,99.96
